0.6458,42.94
0.6458,42.94
0.6458,42.94
0.9241,-26.07
0.9241,-26.07
8.071,-77.19
8.071,-77.19
12.97,58.3
12.97,58.3
12.97,58.3
15.93,75.9
15.93,75.9
15.93,75.9
16.85,-45.03
16.85,-45.03
18.75,-25.16
18.75,-25.16
24.05,31.49
24.05,31.49
29.56,-4.682
29.56,-4.682
39.8,-69.11
39.8,-69.11
41.12,-71.28
41.12,-71.28
41.99,-39.89
41.99,-39.89
41.99,-39.89
41.99,-39.89
42.3,-53.66
42.3,-53.66
46.66,-61.4
46.66,-61.4
46.66,-61.4
46.76,-26.17
46.76,-26.17
46.76,-26.17
47.9,-9.823
47.9,-9.823
51.24,44.55
51.24,44.55
52.17,-85.44
52.17,-85.44
52.17,-85.44
54.98,-42.39
54.98,-42.39
56.72,-48.68
56.72,-48.68
56.72,-48.68
56.72,-48.68
58.68,-36.95
58.68,-36.95
58.68,-36.95
58.68,-36.95
61.5,-62.56
61.5,-62.56
62.02,-2.932
62.02,-2.932
64.31,-70.39
64.31,-70.39
64.59,-63.44
64.59,-63.44
64.59,-63.44
64.83,-65.21
64.83,-65.21
65.5,-66.21
65.5,-66.21
66.76,-64.82
66.76,-64.82
67.3,-66.82
67.3,-66.82
68.16,-60.12
68.16,-60.12
68.16,-60.12
69.69,-67.74
69.69,-67.74
69.69,-67.74
71.58,-64.24
71.58,-64.24
71.58,-64.24
71.58,-64.24
71.58,-64.24
71.81,-72.79
71.81,-72.79
71.81,-72.79
71.81,-72.79
71.81,-72.79
72.18,-75.66
72.18,-75.66
73.73,-61.11
73.73,-61.11
75.8,-68.83
75.8,-68.83
75.8,-68.83
75.8,-68.83
75.8,-68.83
76.91,-58.76
76.91,-58.76
76.91,-58.76
77.79,-70.32
77.79,-70.32
77.79,-70.32
78.79,-61.64
78.79,-61.64
78.94,-67.96
78.94,-67.96
79.13,-64.82
79.13,-64.82
79.36,-56.85
79.36,-56.85
80.31,-69.12
80.31,-69.12
83.03,-77
83.03,-77
83.63,-76.98
83.63,-76.98
83.63,-76.98
85.39,-59.05
85.39,-59.05
85.39,-59.05
85.39,-59.05
85.39,-59.05
85.72,-66.27
85.72,-66.27
85.72,-66.27
86.58,-7.204
86.58,-7.204
86.58,-7.204
86.9,-64.71
86.9,-64.71
86.9,-64.71
86.91,52.64
86.91,52.64
87.74,-57.03
87.74,-57.03
87.74,-57.03
87.74,-57.03
90.77,-54.21
90.77,-54.21
90.77,-54.21
91.69,-55.22
91.69,-55.22
91.92,-68.99
91.92,-68.99
91.92,-68.99
93.27,-61.67
93.27,-61.67
93.42,-59.55
93.42,-59.55
93.58,-55.65
93.58,-55.65
94.03,-62.81
94.03,-62.81
94.03,-62.81
94.31,-56.3
94.31,-56.3
95.21,-47.56
95.21,-47.56
95.21,-47.56
95.38,-62.3
95.38,-62.3
96.48,-63.38
96.48,-63.38
96.92,-38.1
96.92,-38.1
96.92,-38.1
97.1,-60.57
97.1,-60.57
97.1,-60.57
99.26,-57.01
99.26,-57.01
99.4,-65.59
99.4,-65.59
99.4,-65.59
101.7,-55.36
101.7,-55.36
101.7,-55.36
102.3,-72.04
102.3,-72.04
103.8,65.45
103.8,65.45
103.8,65.45
104.6,54.1
104.6,54.1
105.8,-76.23
105.8,-76.23
105.8,-76.23
106.9,-73.52
106.9,-73.52
106.9,-73.52
107.9,-26.56
107.9,-26.56
108,-63.63
108,-63.63
108,-63.63
111.5,-67.76
111.5,-67.76
111.7,-34.17
111.7,-34.17
112.8,-76.57
112.8,-76.57
112.8,-76.57
114.4,52.61
114.4,52.61
114.5,-64.13
114.5,-64.13
114.5,-64.13
115,-67.16
115,-67.16
115.8,-66.13
115.8,-66.13
115.9,-65.92
115.9,-65.92
116.9,-52.44
116.9,-52.44
117,-69.6
117,-69.6
117,-69.6
119.1,-73.78
119.1,-73.78
125.6,-75.57
125.6,-75.57
125.6,-75.57
125.6,-75.57
125.6,-75.57
125.8,-58.11
125.8,-58.11
135.2,-41.47
135.2,-41.47
136.3,-3.374
136.3,-3.374
136.6,-71.76
136.6,-71.76
136.6,-71.76
143.5,30.79
143.5,30.79
144.6,56.13
144.6,56.13
144.8,-55.94
144.8,-55.94
144.8,-55.94
144.9,-69.62
144.9,-69.62
144.9,-69.62
144.9,-69.62
144.9,87.75
144.9,87.75
144.9,87.75
145,-40.48
145,-40.48
151,-45.6
151,-45.6
159.3,-82.07
159.3,-82.07
163.3,-33.02
163.3,-33.02
163.3,-33.02
168.2,-49.56
168.2,-49.56
168.3,-83.35
168.3,-83.35
168.3,-83.35
176.6,58.01
176.6,58.01
185.4,-84.93
185.4,-84.93
185.4,-84.93
187.3,29.27
187.3,29.27
187.5,44.74
187.5,44.74
187.5,44.74
187.9,-81.94
187.9,-81.94
187.9,-81.94
187.9,-81.94
189.8,64.12
189.8,64.12
204.6,-28.93
204.6,-28.93
206.5,45.67
206.5,45.67
208.9,52.34
208.9,52.34
208.9,52.34
210.9,57.85
210.9,57.85
212.9,77.08
212.9,77.08
213.5,63.17
213.5,63.17
213.5,63.17
220.6,24.34
220.6,24.34
225.9,78.11
225.9,78.11
226.0,46.89
226.0,46.89
231.0,69.11
231.0,69.11
231.0,69.11
232.5,-72.73
232.5,-72.73
232.5,-72.73
232.5,-72.73
234.3,57.39
234.3,57.39
237.1,66.06
237.1,66.06
243.6,70.19
243.6,70.19
243.6,70.19
245.4,73.62
245.4,73.62
247.1,44.36
247.1,44.36
247.4,41.93
247.4,41.93
248.4,45.42
248.4,45.42
248.4,45.42
248.4,45.42
248.4,45.42
248.4,61.16
248.4,61.16
253.5,37.34
253.5,37.34
253.6,81.18
253.6,81.18
253.6,81.18
253.6,81.18
253.7,71.44
253.7,71.44
253.7,71.44
254.5,56.06
254.5,56.06
254.5,56.06
255.5,6.092
255.5,6.092
256.2,78.45
256.2,78.45
256.3,80.31
256.3,80.31
256.3,80.31
256.5,-61.65
256.5,-61.65
258.9,63.31
258.9,63.31
260.3,63.16
260.3,63.16
260.4,77.27
260.4,77.27
260.4,59.53
260.4,59.53
262.3,71.01
262.3,71.01
262.7,57.54
262.7,57.54
263.3,64.19
263.3,64.19
263.3,64.19
263.4,56.47
263.4,56.47
263.4,56.47
265.0,73.39
265.0,73.39
265.0,73.39
266.1,67.7
266.1,67.7
266.1,61.18
266.1,61.18
266.1,61.18
268.7,60.95
268.7,60.95
268.7,60.95
272.2,70.98
272.2,70.98
276.3,62.59
276.3,62.59
277.1,48.0
277.1,48.0
277.1,48.0
277.5,77.81
277.5,77.81
277.9,55.61
277.9,55.61
278.1,43.71
278.1,43.71
278.1,43.71
278.5,76.79
278.5,76.79
278.7,20.43
278.7,20.43
278.7,20.43
279.5,73.62
279.5,73.62
279.7,57.87
279.7,57.87
281.1,72.67
281.1,72.67
281.1,72.67
281.1,72.67
284.0,59.72
284.0,59.72
284.4,40.57
284.4,40.57
286.1,75.41
286.1,75.41
286.1,75.41
286.5,62.2
286.5,62.2
286.7,20.44
286.7,20.44
286.7,20.44
286.7,20.44
286.7,20.44
286.9,61.53
286.9,61.53
287.0,59.9
287.0,59.9
287.1,64.2
287.1,64.2
287.8,73.11
287.8,73.11
288.6,29.93
288.6,29.93
289.2,64.84
289.2,64.84
290.0,58.11
290.0,58.11
290.0,58.11
290.1,-46.84
290.1,-46.84
290.1,-46.84
292.8,57.05
292.8,57.05
292.8,59.02
292.8,59.02
292.8,59.02
298.3,70.71
298.3,70.71
298.3,70.71
302.9,64.61
302.9,64.61
310.2,-77.93
310.2,-77.93
310.2,-77.93
310.2,-77.93
316.9,18.05
316.9,18.05
317.1,58.03
317.1,58.03
317.1,58.03
318.5,64.01
318.5,64.01
321.6,18.0
321.6,18.0
321.6,18.0
321.9,0.7178
321.9,0.7178
321.9,0.7178
331.9,37.05
331.9,37.05
331.9,37.05
333.5,-81.68
333.5,-81.68
333.5,-81.68
335.2,-20.33
335.2,-20.33
339.5,52.74
339.5,52.74
349.7,-18.76
349.7,-18.76
353.9,42.06
353.9,42.06
356.0,70.4
356.0,70.4
356.0,70.4
356.0,70.4
357.1,35.09
357.1,35.09
358.0,28.41
358.0,28.41
358.0,28.41
