K00012.01,5812701,13.16,17.855221681,1.3860,146.5964660,7.41287,1.3670,11.353
K02370.01,5385304,7.76,78.732702300,1.5810,168.7292600,5.04100,2.7630,13.003
K02770.01,10917043,2.11,205.385912000,0.6460,284.1882400,8.68100,0.6240,15.558
K02970.01,5450893,1.08,4.820510880,1.0240,135.7854100,3.58800,1.3960,12.861
K03370.01,11657614,1.52,24.352541000,0.7760,147.1949000,2.78200,0.8050,14.779
K03470.01,9995771,1.61,15.061783500,1.0240,140.1111000,6.31000,1.1580,15.386
K03770.01,5008245,7.31,2.607208330,1.2570,131.8484400,2.64520,1.2360,14.103
K04570.01,4060229,2.13,35.017505300,0.9050,139.8496000,3.60800,1.1230,14.638
K06970.01,8115647,1.87,40.769854100,1.0810,158.8636300,2.99700,1.2100,14.908
K07270.01,10002049,1.42,19.253212800,1.0360,144.8407000,1.67400,0.9530,15.362
K07670.01,3848083,1.18,8.479526600,1.0470,138.1276000,6.05200,0.9310,15.994
K07870.01,8182107,2.10,92.552007000,1.0970,221.5872000,2.13500,1.2200,14.452
K07970.01,9873004,1.28,1.985146350,0.9460,132.0268200,1.62500,0.8450,15.988
K08270.01,7832787,2.09,338.006920000,0.9340,262.4000000,16.74500,0.8980,15.023
K00070.02,6850504,1.78,3.696121272,0.8760,134.5014000,2.46300,0.9250,12.498
K00270.02,6528464,1.86,33.672806580,0.9110,162.0367600,8.22670,1.4230,11.411
K00370.02,8494142,2.17,22.950622780,1.2400,151.5325900,4.48140,1.7630,11.931
K00870.02,6949607,1.65,8.985819010,0.5860,175.6841800,2.86060,0.5700,15.036
K01070.02,8240904,4.75,107.721409200,0.9470,354.1952200,8.04200,1.2940,15.590
K01270.02,8564587,1.71,11.609085330,0.8820,133.9932400,2.26030,0.7860,14.809
K01970.02,9650808,2.89,125.602323000,0.9370,215.4336000,7.10500,0.9580,15.378
K03370.02,11657614,1.23,5.942286030,0.7760,133.8040000,2.16900,0.8050,14.779
K03470.02,9995771,2.00,25.433786400,1.0240,143.1302000,6.51400,1.1580,15.386
K00172.01,8692861,2.23,13.722368200,0.8130,137.8408300,5.12310,0.9430,13.749
K00472.01,10123064,3.16,4.243748097,0.9300,173.5630740,3.36030,0.8430,15.000
K00572.01,8193178,2.87,10.640210080,1.0570,179.7777600,5.43810,1.2330,14.173
K00672.01,7115785,2.56,16.087862460,0.9040,172.8138400,3.09500,0.9140,13.998
K00872.01,7109675,8.46,33.601233710,0.8820,186.6803430,4.40560,0.9300,15.262
K00972.01,11013201,8.25,13.118962443,2.0180,261.5394340,4.30450,4.2400,9.275
K01072.01,8229696,1.95,10.128051580,0.8650,139.1159000,3.51700,0.8200,14.743
K01472.01,7761545,6.31,85.351487500,0.9660,161.0076080,6.75040,0.9380,15.061
K01572.01,10004519,2.99,9.803211430,1.0630,363.9868600,4.46170,0.9920,15.439
K01672.01,5269467,2.31,33.867778300,0.6830,137.5153200,3.72000,0.6910,15.810
K01872.01,9883311,11.26,30.523145900,0.8850,146.8507200,2.72860,0.7900,15.841
K01972.01,11253711,2.88,17.791086670,0.9200,149.2534400,2.66200,1.3400,13.800
K02072.01,12058147,1.23,1.543205410,0.9500,131.5554000,2.57790,1.2820,13.380
K02172.01,4173026,3.41,10.440873980,0.9360,137.9711300,3.74300,0.9810,15.104
K02372.01,12254909,1.29,5.349791000,1.1970,133.8836000,4.27900,1.1830,13.386
K02472.01,9395719,2.07,2.607545159,1.1930,131.8345300,1.39160,1.0960,15.618
K02572.01,7501646,2.15,6.377052950,1.0800,136.9138400,1.94900,0.9650,15.522
K02672.01,11253827,4.70,88.512201400,0.9180,182.6726600,6.82140,0.9450,11.921
K02972.01,8949925,1.98,13.251121400,1.0720,141.1780000,4.99600,1.2170,15.085
K03372.01,9785921,2.28,26.757586600,1.1110,137.2871700,5.85800,1.0520,15.420
K03472.01,9536108,1.14,10.430031180,1.0850,133.2962000,2.02900,1.0310,14.412
K03572.01,4743508,1543.74,2.086076372,0.8390,133.4161410,2.40320,1.1190,14.554
K04072.01,6755944,2.24,0.692978457,1.2350,131.8014200,1.13660,2.3040,13.447
K04372.01,9702006,1.06,6.245646330,0.7860,137.1624100,2.45900,0.7070,15.485
K04772.01,8397947,1.69,3.380805370,1.1460,133.9484200,3.27500,1.1930,15.514
K04972.01,3340165,1.35,26.092284000,1.2410,149.1087000,6.62300,1.2140,13.980
K06672.01,6187508,1.00,2.284943010,0.8450,132.9234300,1.01000,0.7890,15.181
K07072.01,8624860,4.39,15.390261300,1.7400,140.8602000,3.43100,4.9940,13.808
K07272.01,10019854,1.26,14.101102300,1.2190,133.4744000,4.51300,1.1990,15.105
K08272.01,8022520,1.14,432.427870000,1.0680,361.4078000,19.63000,1.0090,13.814
K00075.01,7199397,10.16,105.881766700,1.3010,156.9793500,18.04400,2.4990,10.775
K00275.01,10586004,2.40,15.791965940,1.2510,176.8188800,7.27720,1.7040,11.696
K00475.01,10577994,2.10,8.180894900,0.8640,176.6988500,2.75460,0.7700,14.802
K00575.01,8367113,2.80,24.315740090,1.1040,183.4087500,4.13440,1.0470,14.686
K00775.01,11754553,2.00,16.384899880,0.6330,172.7278200,3.02490,0.6150,15.095
K00875.01,7135852,2.62,4.220965778,0.5440,170.6224330,3.08540,0.5170,15.692
K00975.01,3632418,1.69,2.785821236,1.1620,260.8373100,3.55990,1.7330,8.224
K01075.01,10232123,18.66,1.343767797,1.2300,133.2758620,1.94050,2.3120,13.056
K01175.01,10350571,1.78,31.592580900,1.0160,142.9649000,13.56600,1.4870,13.290
K01275.01,8583696,3.88,50.286359770,1.0120,167.6335100,6.32120,1.1670,13.672
K01375.01,6766634,7.25,321.212436500,1.0900,206.9305560,4.01200,1.2860,13.709
K01475.01,4770365,1.57,1.609321941,0.6090,178.9417800,1.60670,0.6030,15.937
K01675.01,5360920,21.92,14.623996210,0.9070,144.4552700,2.19300,0.8150,15.789
K01875.01,9967771,2.85,9.917242680,0.9320,135.1389000,3.22410,1.2070,14.498
K01975.01,8543100,2.40,7.560522090,1.0260,134.4788900,3.85730,0.9400,15.986
K02075.01,10857519,1.44,2.053341891,1.0760,134.5160600,2.59600,1.3580,12.217
K02175.01,9022166,3.20,26.847596200,1.1360,142.1702300,10.06800,1.9880,12.848
K02675.01,5794570,2.17,5.448321078,0.9830,132.4908800,2.22130,0.9050,12.430
K02775.01,6346809,27.21,17.577045690,0.8190,137.7311600,2.02200,0.9010,14.940
K03075.01,3328080,0.92,4.765590560,0.8370,133.5053100,2.20000,1.1250,12.994
K03375.01,6779726,2.57,47.056332700,0.9670,173.9653000,4.80700,0.9240,15.695
K03875.01,11911561,39.46,8.870415578,0.8880,137.4810930,1.28640,1.5140,13.579
K03975.01,9280239,2.89,364.751562000,0.6160,135.4751400,13.05700,0.6300,15.188
K04575.01,9893468,1.98,201.325036000,1.3060,174.7724000,14.40000,1.6990,13.174
K04775.01,8626325,2.75,16.449151500,1.4640,145.7441000,6.69600,2.7890,12.999
K04875.01,2986833,0.65,0.912179022,0.5910,131.8117400,1.33200,0.5550,15.783
K05375.01,7213311,5.94,285.374561000,0.8170,311.2988300,4.86500,2.7560,13.863
K05475.01,8105398,2.41,224.150923000,0.8180,341.0275600,12.45500,1.2860,13.093
K05875.01,11176166,2.64,9.878850200,1.1020,134.3829000,2.95100,1.1480,14.496
K06375.01,3972432,0.97,2.908051470,0.9610,134.3193000,2.81200,0.8690,14.557
K06475.01,4939265,1.54,4.845059850,0.7090,134.9486800,2.07800,0.7140,13.731
K07375.01,10812541,1.51,4.848472450,0.6430,131.9095400,0.87400,0.6470,14.849
K07775.01,6278670,3.46,89.945828000,0.8910,133.5634000,2.28600,1.9240,13.640
K07875.01,8242769,1.32,21.971157400,0.9890,137.6914000,5.01200,0.9970,15.570
K08275.01,8329346,3.76,389.875816000,0.8860,273.6498000,3.33600,0.7900,15.953
K00082.01,10187017,2.48,16.145671932,0.8060,134.7548770,3.72360,0.7410,11.492
K00182.01,5376836,12.86,3.479425638,0.9290,136.7971720,3.44790,0.8780,14.041
K00282.01,5088536,2.98,27.508715750,0.9500,182.1034940,5.92910,1.1370,11.529
K00582.01,9020160,2.69,5.945043548,0.8100,170.4722370,2.70040,0.8680,14.808
K00782.01,11960862,5.31,6.575315881,0.9270,173.6340440,4.30840,0.9890,15.312
K01082.01,10141900,1.67,6.503270350,0.8000,135.2665700,2.59100,0.8430,15.692
K01282.01,8822366,3.01,30.863947600,1.0810,162.8807700,8.86400,1.5710,12.547
K01582.01,4918309,11.32,186.436181100,0.9260,146.9182500,5.77400,1.3700,15.402
K01882.01,6205228,2.13,3.770590654,0.9990,133.3908800,2.02900,1.2080,14.668
K01982.01,6862721,2.45,4.887531110,1.0530,132.7078300,2.03400,0.9570,15.768
K02082.01,9472000,2.59,31.588897900,1.0200,155.6153800,3.43800,1.3670,14.143
K02182.01,6962109,2.31,17.132631250,0.8760,147.1546000,3.05550,0.7940,15.842
K02282.01,6751874,2.13,6.892263330,1.0970,132.4644000,2.49210,1.4630,14.207
K02482.01,11403389,2.44,45.090920100,0.9980,133.5514600,4.60500,0.9000,14.976
K02582.01,11771430,2.01,40.030626700,1.1610,148.8588200,4.81500,1.3730,13.628
K02982.01,8360640,1.37,4.022310900,0.8730,135.1729800,0.85300,0.8270,14.264
K03282.01,12066569,1.75,49.276844800,0.5280,157.0207300,3.78700,0.5290,15.855
K03482.01,7288444,1.91,15.331771900,1.0180,142.5217000,5.46700,1.2850,15.098
K04382.01,6937529,0.89,2.946489350,1.1940,132.4220800,3.15500,1.1710,14.144
K04482.01,7778427,0.78,5.382992840,1.1350,136.2390000,3.33600,1.2930,12.642
K04582.01,7905106,0.35,4.224269890,0.9030,132.3611000,4.22000,0.8830,11.756
K05482.01,8158429,2.96,31.707574649,0.9570,138.2539898,7.67710,0.8650,15.197
K06182.01,8590149,1.19,19.240582100,0.8010,138.7454000,4.99000,0.8480,15.099
K06582.01,5466109,1.07,2.431355420,1.0250,133.9207700,1.40100,0.9550,15.225
K06882.01,7461521,1.87,0.773530100,1.0930,132.1961000,1.33500,1.3500,14.752
K07182.01,9513168,1.74,6.853888000,0.6940,136.5231000,2.56100,0.6840,16.538
K07882.01,8364232,1.31,65.415183000,0.6360,140.2325000,4.22400,0.6460,15.559
K07982.01,10011213,3.26,376.379890000,1.0250,486.6022000,13.99000,0.9550,15.632
K08082.01,12602999,2.48,8.276602800,1.5960,131.7601000,4.83400,2.7530,12.430
K00084.01,2571238,2.10,9.286964466,0.9070,135.9945000,3.36490,0.8100,11.898
K00284.01,6021275,1.93,18.010199560,0.9290,179.4213700,3.51600,1.1010,11.818
K00384.01,3353050,3.95,5.080057900,1.3590,174.4285300,5.20700,2.5200,13.281
K00484.01,12061222,2.22,17.205228980,0.7660,175.0587800,3.66880,0.6890,14.472
K00584.01,9146018,2.76,9.926721500,0.9470,175.6867100,3.84280,0.9820,14.129
K00684.01,7730747,6.95,4.034914368,1.0790,172.2578130,1.78740,1.7930,13.831
K00784.01,12066335,1.93,19.271538920,0.5760,186.7709300,2.75940,0.5600,15.385
K00884.01,7434875,4.16,9.439459486,0.8910,177.1860960,2.89790,0.7790,15.067
K00984.01,1161345,2.29,4.287466680,0.9110,262.0624500,1.56930,0.8150,11.631
K01584.01,9941066,1.44,5.870634160,0.6240,137.2481300,2.57360,0.6120,15.961
K01784.01,10158418,8.80,5.007414194,1.0340,135.0240660,1.35840,1.0420,13.592
K01984.01,10094670,2.67,22.064020000,1.1740,148.9199000,4.10000,1.0900,13.698
K02084.01,3967326,3.02,4.195773850,0.8780,135.1760500,2.15570,1.0050,15.168
K02484.01,10453588,1.47,68.886101700,0.8630,160.2995800,5.92500,1.2220,12.464
K02984.01,7918652,1.12,11.455418960,1.2690,136.3252400,4.95000,1.3560,13.066
K03184.01,4735826,0.68,7.545922037,1.0390,134.4902954,4.03290,1.3760,11.158
K03284.01,6497146,0.97,35.233069400,0.5540,135.3647700,3.67400,0.5240,14.467
K03384.01,8644365,3.89,10.548413290,1.0590,139.0640200,1.87200,1.0920,13.204
K03484.01,10881457,4.17,84.704139000,1.2710,152.1832000,10.39300,1.6340,15.169
K03984.01,8036287,2.03,1.444452340,0.9390,132.8068500,0.97530,1.4490,14.536
K04084.01,3937814,2.68,214.881456000,0.8620,213.4044000,9.58100,0.9950,15.188
K04184.01,6752002,1.07,6.080037140,0.7670,136.8826200,1.30800,0.8040,13.473
K04384.01,5860968,2.15,122.358116000,0.9980,134.3477000,10.76800,1.1390,14.945
K04484.01,9898017,0.98,2.297948190,1.1170,131.4982600,2.84000,1.0720,15.079
K05084.01,4760478,11.67,287.377314000,1.0790,348.8331800,18.82100,1.7930,15.756
K05284.01,6443093,27.61,389.316341000,0.9210,351.3604900,5.49000,0.9580,14.570
K05384.01,7377343,9.50,7.954457790,1.0520,135.4846200,4.60120,1.1960,14.406
K07884.01,8391983,1.49,0.709650420,0.8650,131.9769500,1.31800,1.0020,15.444
K00089.02,8056665,4.52,207.582930600,1.3530,289.8831100,7.06860,1.7900,11.642
K00289.02,10386922,7.56,296.637581700,0.9580,403.6720420,16.42500,1.4170,12.747
K01089.02,3247268,5.10,12.218280970,0.9570,140.3210950,2.69690,1.0810,14.696
K01589.02,5301750,3.15,12.882913950,0.9870,135.1873600,5.67600,1.1310,14.764
K01889.02,11074178,2.17,9.181891220,0.9380,132.4050500,4.34300,0.8460,15.338
K02289.02,3867615,1.58,20.098367600,1.0980,207.5775700,5.20700,1.2600,13.358
K00094.01,6462863,9.99,22.342964828,1.1060,132.7416410,6.66405,1.3310,12.205
K00194.01,10904857,14.16,3.120828136,1.0700,139.4665940,2.18780,0.9960,14.804
K00294.01,11259686,2.78,34.435938700,1.1850,193.0380000,5.82000,1.3630,12.674
K00494.01,3966801,1.70,25.695814560,0.4960,188.7888900,4.02510,0.4770,14.885
K00694.01,8802165,3.11,17.421159720,1.0580,184.2459060,4.99740,0.9720,13.939
K00794.01,2713049,2.06,2.539183147,0.9210,169.6749400,2.42820,1.0620,15.026
K00994.01,1431122,2.12,4.298920100,0.8610,132.8618700,2.74700,0.9860,14.613
K01094.01,2721030,2.59,6.100276210,1.0260,135.5865600,4.74760,0.9370,15.678
K01194.01,3554031,2.01,8.707983090,0.5900,363.0563800,2.49040,0.5540,15.842
K01494.01,11821363,2.04,8.195966470,0.7340,136.6873600,2.82400,0.7470,15.858
K01694.01,6699368,20.23,3.690317047,1.0030,131.5420940,1.37840,1.0540,14.336
K01894.01,11673802,7.10,5.287907540,1.4410,135.3611900,8.52740,3.8180,13.427
K02094.01,8505920,3.44,42.426964700,0.8690,156.1719400,5.90700,1.0130,15.001
K02194.01,3548044,1.75,34.763054300,0.8020,161.7421700,4.30900,0.9500,13.865
K02294.01,6934986,3.03,131.485184000,0.9680,177.4874900,5.29400,1.2420,14.895
K02494.01,7047207,2.33,19.118742500,1.0970,138.4282400,6.80500,1.4630,14.838
K02594.01,8004903,2.42,11.254018710,1.0220,136.8901000,4.75900,1.1180,15.166
K02694.01,9475552,1.70,0.843379985,0.8090,131.9661740,1.44740,0.8560,14.975
K02894.01,6937402,1.27,10.310823200,0.9670,141.5114000,5.61700,0.8930,15.619
K02994.01,11244137,1.60,2.033874830,1.0750,131.9192700,3.09700,1.8990,14.621
K03094.01,12352520,1.33,4.577001600,0.5260,132.0992100,0.94900,0.4970,15.737
K03194.01,12004971,1.46,10.813154170,1.3510,131.6593100,1.27500,1.4600,11.487
K03394.01,7748487,1.79,15.576406100,1.1690,135.9482000,5.38200,1.0760,15.491
K03494.01,8231667,2.67,42.877416900,0.7680,156.0696700,1.99100,0.8320,15.654
K03794.01,12557548,22.95,0.653553610,0.6660,132.0589570,1.63000,0.6600,15.692
K04194.01,5644412,1.29,1.538185321,0.7940,132.4906700,1.68300,0.7230,15.329
K04694.01,9457948,1.24,19.252765200,1.1020,144.2659000,4.86200,1.0460,14.851
K04794.01,6358937,1.03,24.504110300,0.8540,140.1805000,6.06500,0.9620,14.375
K06194.01,9145861,140.14,42.294739000,2.3510,133.8808000,34.63000,7.8490,12.057
K06994.01,8227464,0.70,4.259078410,0.9420,135.5815000,4.51300,1.3160,12.832
K07894.01,8555967,1.62,347.976110000,0.9640,169.4330000,16.77000,0.8780,14.648
K00094.02,6462863,3.72,10.423677439,1.1060,138.0090410,5.22570,1.3310,12.205
K02094.02,8505920,2.79,198.680859000,0.8690,270.6653500,8.28200,1.0130,15.001
K02194.02,3548044,1.71,67.968656000,0.8020,163.5597200,7.94800,0.9500,13.865
K02694.02,9475552,1.83,6.566069410,0.8090,134.4951200,1.84550,0.8560,14.975
K00094.03,6462863,6.07,54.319961510,1.1060,161.2398690,8.58580,1.3310,12.205
K01194.03,3554031,1.23,4.176342760,0.5900,352.9967400,2.33500,0.5540,15.842
K02194.03,3548044,1.37,445.216850000,0.8020,202.8470000,16.37000,0.9500,13.865
K00100.01,4055765,16.89,9.966400400,1.5950,141.1532400,5.01270,3.0790,12.598
K02100.01,6047072,1.22,4.271037270,0.9930,133.1402800,2.27590,0.9060,14.553
K07100.01,8848104,78.00,0.824851807,0.7980,131.6271509,1.93637,1.6540,12.372
K00103.01,2444412,2.62,14.910951770,0.9320,141.3367260,3.32500,0.8990,12.593
K01103.01,2860866,7.12,90.124050700,1.2790,356.2341500,11.64900,1.2150,14.960
K02103.01,7620413,1.26,2.543063763,0.9450,132.6815900,2.84730,1.0290,14.736
K04103.01,3747817,2.41,184.772710000,0.8610,217.3573000,9.56800,0.8010,14.838
K00105.01,8711794,3.14,8.981014925,0.7850,136.6493070,1.84780,0.9670,12.870
K02105.01,8165946,1.25,6.421999190,1.0300,134.5803700,2.61920,0.9810,13.862
K03105.01,12168993,1.04,4.212235790,0.6980,132.9291000,7.89800,0.7000,15.277
K00108.02,4914423,5.47,179.609803000,1.0680,295.3303610,13.75500,1.4330,12.287
K01108.02,3218908,5.88,1.475323222,1.8080,131.8327200,2.31550,4.8850,14.604
K00115.01,9579641,2.94,5.412203927,0.9410,133.1430890,2.94720,1.0870,12.791
K01115.01,3116412,2.03,12.992048530,0.9680,136.3201600,6.01750,1.2420,13.974
K02115.01,9532052,2.69,15.725859410,0.8240,133.9877400,3.82840,0.7550,16.144
K03115.01,11714231,1.45,5.866012700,1.0510,136.3564700,3.98500,1.0400,15.273
K00119.01,9471974,8.20,49.183941850,1.2470,141.9119240,11.33640,2.0570,12.654
K02119.01,4055304,1.65,0.571038347,0.8200,131.6537520,1.12670,0.8860,14.098
K03119.01,5551672,0.94,2.184437698,0.2360,133.6749200,1.04220,0.2500,16.946
K00137.01,8644288,4.91,7.641567589,0.8820,135.4075640,3.41018,1.0550,13.549
K02137.01,9364609,1.28,14.974362380,0.7960,141.5005700,2.44610,0.8000,13.747
K03137.01,9758032,0.85,1.332035996,0.8110,131.5838600,1.39100,0.7300,15.682
K06137.01,5816144,1.44,12.497059900,1.0550,140.8987000,3.87700,1.0210,14.191
K00137.02,8644288,5.94,14.858908520,0.8820,128.1548690,3.52520,1.0550,13.549
K00139.01,8559644,7.67,224.778935500,1.0920,142.0953380,11.18990,1.2350,13.492
K04139.01,9956082,1.38,3.740317080,1.1180,134.7030500,2.39400,1.0630,15.331
K00148.01,5735762,1.85,4.778003060,0.8560,124.0614650,2.73610,0.8730,13.040
K01148.01,8410727,2.07,11.476090150,1.1560,135.3962200,5.04600,1.4100,13.908
K02148.01,6021193,1.83,11.932053990,1.1730,142.1064800,6.20500,1.3910,13.353
K07148.01,9221627,2.32,1.761377800,1.1930,132.9890000,1.35500,1.2070,15.020
K00148.02,5735762,2.63,9.673958488,0.8560,125.3394180,3.26410,0.8730,13.040
K01148.02,8410727,1.71,25.263046700,1.1560,134.1839700,6.22000,1.4100,13.908
K02148.02,6021193,1.59,7.542358320,1.1730,132.9611700,4.73000,1.3910,13.353
K00152.01,8394721,7.14,52.090816270,1.1010,158.7446650,8.63880,1.3240,13.914
K02152.01,9641481,2.35,42.191833100,0.9280,155.3121100,7.08300,1.0800,15.060
K04152.01,7199060,8.00,64.186226400,1.6180,191.6563900,8.48500,2.7580,12.972
K00152.02,8394721,3.63,27.402298590,1.1010,133.6284000,6.84910,1.3240,13.914
K00152.03,8394721,3.39,13.484576680,1.1010,136.6180800,5.01970,1.3240,13.914
K00152.04,8394721,3.01,81.063789500,1.1010,139.5349200,3.00100,1.3240,13.914
K00156.03,10925104,2.08,11.776132317,0.5600,142.7057530,2.89710,0.5400,13.738
K00157.01,6541920,2.88,13.024933070,0.9210,138.1761570,4.57060,1.0460,13.709
K04157.01,4548098,0.77,3.823156970,1.2130,133.0693600,2.38800,1.1220,12.692
K05157.01,5391911,21.02,0.782068488,1.9390,131.8940201,1.23900,20.2370,11.378
K07157.01,9301564,1.17,23.983052300,0.9160,136.7741000,8.77000,1.2920,13.863
K08157.01,8527297,,0.587300210,,132.3502325,0.82000,,14.010
K00157.02,6541920,3.20,22.687155000,0.9210,148.4554350,5.49210,1.0460,13.709
K04157.02,4548098,0.83,5.215752000,1.2130,133.4040000,1.13000,1.1220,12.692
K00157.03,6541920,4.12,31.995524850,0.9210,154.1607450,4.28170,1.0460,13.709
K00157.04,6541920,2.52,46.685620500,0.9210,225.0460400,6.37940,1.0460,13.709
K00157.06,6541920,1.84,10.304011320,0.9210,138.5037700,4.22460,1.0460,13.709
K00165.01,9527915,2.38,13.221753580,0.8380,139.5706270,2.78840,0.7990,13.938
K01165.01,10337517,2.36,7.053934488,0.8540,136.3572530,1.72440,0.8630,13.916
K03165.01,9579208,1.02,4.117544210,1.1470,132.7918900,4.36200,1.7260,10.335
K00168.01,11512246,3.06,10.742417650,1.0360,133.2867000,6.06330,1.5180,13.438
K02168.01,11308499,1.60,3.281920560,1.0640,132.4248500,2.91700,1.1620,14.842
K03168.01,4450844,1.06,56.347951700,0.9630,163.3795000,8.78900,1.4710,10.455
K00168.03,11512246,1.72,7.106957410,1.0360,138.3227100,5.14620,1.5180,13.438
K00177.01,6803202,1.78,21.060753030,0.9400,143.5998300,5.24720,1.0340,13.182
K02177.01,10965588,2.50,62.891749300,0.8050,139.1277800,6.83100,0.8550,15.481
K00180.01,9573539,2.19,10.045563770,0.9520,129.0937100,3.20270,0.8530,13.024
K02180.01,7286911,2.11,11.555620420,0.9450,138.1975200,1.67580,0.8500,14.816
K04180.01,6938264,0.60,1.121634781,0.7350,132.3131100,1.15500,0.7200,13.958
K08180.01,9268159,2.76,185.975340000,2.0490,299.6938000,8.74400,3.6380,10.554
K00200.01,6046540,14.31,7.340714946,1.2680,134.3457036,2.99870,1.4980,14.412
K02200.01,10909127,1.69,3.170597310,0.9450,132.6781300,1.66860,0.8430,15.353
K00202.01,7877496,13.25,1.720861290,1.0680,133.0209998,2.02430,1.2150,14.309
K01202.01,3444588,1.16,0.928310036,0.6210,133.8035800,1.18990,0.6020,15.854
K02202.01,4144576,1.14,0.813166357,0.9070,131.8253600,1.41220,0.8870,14.113
K03202.01,4262040,2.86,92.461135000,1.2110,211.1951000,14.34400,2.6480,11.784
K04202.01,5084171,2.53,153.979362000,0.9440,165.4910000,9.02800,0.9030,15.672
K00203.01,10619192,14.48,1.485710994,1.0210,132.7935653,2.28740,1.0180,14.141
K01203.01,3962243,3.70,31.884147300,1.0370,160.2069600,6.12200,0.9740,15.368
K03203.01,3122872,3.19,96.816470000,1.3800,136.5581300,10.22700,2.4670,11.816
K00209.01,10723750,10.60,50.790346480,1.1020,135.6327590,10.84740,1.4060,14.274
K02209.01,8168187,2.72,18.302723500,0.9620,142.8916600,8.26200,1.8390,14.310
K03209.01,7017274,2.61,11.912566750,1.5560,143.1598800,6.12600,2.3350,11.915
K04209.01,7918478,2.35,9.909210900,0.7840,133.0920000,2.55200,0.7020,15.960
K06209.01,9655711,2.20,12.714363500,1.0220,134.7981800,3.10100,0.9620,16.154
K07209.01,9640123,3.28,8.255349900,1.7140,135.1700000,3.95900,3.6000,13.816
K00209.02,10723750,7.39,18.795912760,1.1020,145.8218540,7.52350,1.4060,14.274
K02209.02,8168187,2.18,35.502865000,0.9620,150.4186000,8.14900,1.8390,14.310
K03209.02,7017274,1.90,6.770676370,1.5560,133.3491400,5.98200,2.3350,11.915
K06209.02,9655711,2.10,7.729669410,1.0220,138.9256600,2.09100,0.9620,16.154
K00217.01,9595827,12.78,3.905081685,0.9970,133.4150433,2.82130,0.8870,15.127
K02217.01,9580992,2.95,37.803412100,0.9120,155.3771900,4.64100,0.8190,15.191
K06217.01,10200627,4.44,7.701669400,0.8020,134.2294000,10.89800,3.6080,15.268
